logger_for_algo_1_1 - DEBUG - Started cross validation for 1'st type algorithm
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-443.92434999648094
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :1.6073276438318582e-193
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-307.37402561770773
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :3.229659919123748e-134
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-169.38948849740606
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :2.723201973657343e-74
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-1542.8519411274167
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 28 in log space is: -20809.104814854538
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 28 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 28 is: 227.65056824684143 Seconds, 3.7941761374473573 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-2757.413445901075
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-3482.237097667125
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-3357.8635471890334
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-3612.153481821737
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-1807.9378816402377
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-2932.5903448602294
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-1981.4458661633014
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-5145.426780284499
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-1868.9653836034101
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-2236.5462497507347
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-2040.9722649795508
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-1664.9045731221977
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-1293.430566915598
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-989.3981309321542
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-935.0667426194273
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-1009.6221360476977
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-782.2834558860407
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-1210.8159487655066
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-667.7982042081397
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :9.526313894005407e-291
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-1080.2973113094477
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-823.4807880586508
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-354.0023225908322
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :1.8144488002135114e-154
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-3912.7131740139484
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 29 in log space is: -45947.36569833057
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 29 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 29 is: 1397.537270784378 Seconds, 23.2922878464063 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-5922.138884579657
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-7145.75151791632
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-5135.2524402272575
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-5056.315507554991
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-5769.955058444297
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-5235.655570852279
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-4483.4270320686865
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-3792.99196632382
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-3463.2125347969945
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-3922.3995144720066
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-3916.721384025425
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-3290.003674022953
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-3071.3400300752437
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-2594.941090328924
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-1444.933785595273
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-2489.6086406846357
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-2000.0985623392405
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-1420.1433734560565
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-1424.2984849433553
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-1844.1662825954375
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-1084.8757786357035
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-936.4613836129852
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-3753.402865350104
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 30 in log space is: -79198.09536290163
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 30 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 30 is: 2880.37566781044 Seconds, 48.006261130174 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-3785.1989699394903
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-4149.1638418443
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-3517.7263435105697
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-3923.3358581403604
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-3354.9203217307445
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-3769.777777784199
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-3234.096007189752
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-3535.7151886578704
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-1999.9529588284063
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-1950.2238996827605
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-2531.0637792526472
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-2751.7321192995432
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-3030.419744655713
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-1636.141828266776
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-1371.1242985218225
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-1600.5149346318858
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-1101.047376238872
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-1224.5081984612893
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-895.9397978123008
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-1952.8985674301305
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-704.5526760019952
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :1.039107793597495e-306
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-450.971213733976
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :1.398589869374527e-196
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-5081.366449509099
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 31 in log space is: -57552.3921511245
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 31 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 31 is: 2738.8957328796387 Seconds, 45.64826221466065 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-595.6032180151572
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :2.1518352233671726e-259
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-490.7285390296824
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :7.573617837445802e-214
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-617.907820179056
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :4.4263257421880004e-269
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-538.5867547511255
