logger_for_algo_1_1 - DEBUG - Started cross validation for 1'st type algorithm
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-786.71577862183
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-888.9379662208693
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-706.557704394445
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :1.3992258994384365e-307
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-618.5072416688649
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :2.4306248070216997e-269
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-525.2247979019673
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :7.902572929043582e-229
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-729.7714026488127
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :1.1595963e-317
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-567.3393088956943
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :4.051993871146025e-247
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-488.0874626002861
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :1.0624495246238606e-212
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-366.8954958930983
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :4.5636328589917154e-160
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-481.14863062722947
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :1.0959853356183885e-209
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-359.64475054985786
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :6.430864970061653e-157
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-431.3326771496952
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :4.727139833224482e-188
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-381.4380619510922
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :2.205740953795101e-166
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-405.65323731501115
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :6.714867816255621e-177
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-233.85667982814834
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :2.7373756165792754e-102
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-145.92760740093794
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :4.2115828490541675e-64
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-1606.5792134067437
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 50 in log space is: -16729.28316084185
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 50 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 50 is: 487.0610680580139 Seconds, 8.117684467633564 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-660.3367689733107
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :1.657238587952444e-287
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-1007.6279977497816
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-739.5405573155634
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :6.6e-322
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-826.7341101378106
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-797.0288874609109
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-457.55560034910707
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :1.932536051565513e-199
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-653.2435699285163
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :1.9949051030014986e-284
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-634.6714396504788
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :2.321111152068495e-276
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-336.5407963380185
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :6.953271944026941e-147
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-480.6326017127586
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :1.836171546960028e-209
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-421.3578767620572
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :1.0153112907350063e-183
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-502.27967418319423
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :7.289691176489469e-219
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-470.8934494073606
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :3.115827155320391e-205
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-250.2873102937437
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :2.0026370610907782e-109
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-351.634378949112
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :1.9369997957475338e-153
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-316.3839970198476
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :3.9461712827290504e-138
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-315.8455597074731
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :6.761083279783847e-138
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-348.7614792824523
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :3.4262105435589164e-152
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-179.65242990562754
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :9.504757292559497e-79
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-229.37345369093944
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :2.423119133674954e-100
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-169.42572200691265
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :2.626297014155497e-74
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-74.91030187676616
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :2.9300110432153538e-33
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-349.27470133387754
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :2.0508058248749857e-152
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 51 in log space is: -10573.992664035619
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 51 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 51 is: 137.4489142894745 Seconds, 2.2908152381579083 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-1479.9687580863726
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-1706.5986177430523
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-1100.9605049285253
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-1643.6227173958712
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-1052.0953930055657
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-1082.8051451448455
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-1097.3511824136042
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-2425.760998468863
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-664.3285705694736
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :3.06032557023267e-289
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-668.7026157108429
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :3.8560615949869464e-291
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-746.8126221860869
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-1032.5579064034425
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-733.1853543179419
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :3.8163e-319
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-570.9871948728461
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :1.0553877022213635e-248
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-401.01975732037613
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :6.90768081147305e-175
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-590.0744644970841
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :5.4189626404678e-257
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-643.6197534901229
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :3.0164255817852823e-280
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-452.2866172255318
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :3.7533399401507234e-197
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-293.0876012341
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :5.172161411475003e-128
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-360.96701394238187
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :1.714027145703185e-157
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-170.22778518408253
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :1.1776391305133154e-74
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-65.59309920510611
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :3.2604606586207816e-29
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-1862.4195910323535
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 52 in log space is: -20845.033264378475
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 52 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 52 is: 638.5703201293945 Seconds, 10.642838668823241 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-745.1584893318046
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-867.5120925003084
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-719.2350788377269
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :4.3669082717e-313
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-724.7243840075716
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :1.803844617e-315
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-602.7871563039365
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :1.6325415939117692e-262
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-376.31089545875477
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :3.717531200798199e-164
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-749.4234250218379
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-1024.1011304826948
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-308.5422505117053
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :1.0041605807805745e-134
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-466.8143948800117
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :1.841129050391054e-203
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-497.850896250451
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :6.110868635347958e-217
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-403.7174242462686
